order_item_id,order_id,product_id,quantity,unit_price,discount
OI0000582,O000486,P005,2,52000.0,0.0
OI0000583,O000487,P002,3,58500.0,0.1
OI0000584,O000487,P010,2,5525.0,0.15
OI0000585,O000488,P007,1,4500.0,0.0
OI0000586,O000488,P003,2,12000.0,0.0
OI0000587,O000489,P007,3,4500.0,0.0
OI0000588,O000489,P003,3,10200.0,0.15
OI0000589,O000490,P002,1,55250.0,0.15
OI0000590,O000491,P012,1,2375.0,0.05
OI0000591,O000492,P008,3,18000.0,0.0
OI0000592,O000493,P004,2,28000.0,0.0
OI0000593,O000494,P006,1,14250.0,0.05
OI0000594,O000494,P008,2,18000.0,0.0
OI0000595,O000495,P005,3,46800.0,0.1
OI0000596,O000495,P011,3,22800.0,0.05
OI0000597,O000496,P004,2,28000.0,0.0
OI0000598,O000497,P006,2,15000.0,0.0
OI0000599,O000498,P006,3,15000.0,0.0
OI0000600,O000499,P007,1,3825.0,0.15
OI0000601,O000500,P008,1,17100.0,0.05
OI0000602,O000501,P010,1,5850.0,0.1
OI0000603,O000502,P001,3,8500.0,0.0
OI0000604,O000503,P009,3,20900.0,0.05
OI0000605,O000504,P008,1,18000.0,0.0
OI0000606,O000504,P009,1,20900.0,0.05
OI0000607,O000505,P008,3,16200.0,0.1
OI0000608,O000506,P005,2,44200.0,0.15
OI0000609,O000507,P002,1,65000.0,0.0
OI0000610,O000508,P008,3,17100.0,0.05
OI0000611,O000509,P010,1,6500.0,0.0
OI0000612,O000509,P006,3,15000.0,0.0
OI0000613,O000510,P007,3,4500.0,0.0
OI0000614,O000511,P003,1,12000.0,0.0
OI0000615,O000512,P010,1,6500.0,0.0
OI0000616,O000512,P006,2,14250.0,0.05
OI0000617,O000513,P009,1,18700.0,0.15
OI0000618,O000514,P001,2,8500.0,0.0
OI0000619,O000514,P011,1,22800.0,0.05
OI0000620,O000515,P005,3,49400.0,0.05
OI0000621,O000516,P010,2,6175.0,0.05
OI0000622,O000516,P005,3,52000.0,0.0
OI0000623,O000517,P010,1,6175.0,0.05
OI0000624,O000518,P010,2,6500.0,0.0
OI0000625,O000519,P004,3,28000.0,0.0
OI0000626,O000520,P003,1,10800.0,0.1
OI0000627,O000521,P003,1,10800.0,0.1
OI0000628,O000521,P005,1,49400.0,0.05
OI0000629,O000522,P009,1,20900.0,0.05
OI0000630,O000523,P011,3,24000.0,0.0
OI0000631,O000523,P007,1,3825.0,0.15
OI0000632,O000524,P009,3,22000.0,0.0
OI0000633,O000525,P009,1,22000.0,0.0
OI0000634,O000526,P004,3,28000.0,0.0
OI0000635,O000527,P001,2,8075.0,0.05
OI0000636,O000528,P006,3,13500.0,0.1
OI0000637,O000529,P004,2,26600.0,0.05
OI0000638,O000530,P011,2,21600.0,0.1
OI0000639,O000531,P009,2,20900.0,0.05
OI0000640,O000532,P001,1,8500.0,0.0
OI0000641,O000533,P004,3,28000.0,0.0
OI0000642,O000534,P007,1,4500.0,0.0
OI0000643,O000535,P006,3,13500.0,0.1
OI0000644,O000536,P008,1,17100.0,0.05
OI0000645,O000537,P007,3,4275.0,0.05
OI0000646,O000538,P005,3,44200.0,0.15
OI0000647,O000539,P005,3,46800.0,0.1
OI0000648,O000540,P009,2,19800.0,0.1
OI0000649,O000541,P002,2,65000.0,0.0
OI0000650,O000542,P001,3,8075.0,0.05
OI0000651,O000543,P008,3,18000.0,0.0
OI0000652,O000544,P011,2,21600.0,0.1
OI0000653,O000545,P001,3,8075.0,0.05
OI0000654,O000545,P011,3,21600.0,0.1
OI0000655,O000546,P008,2,17100.0,0.05
OI0000656,O000547,P005,3,46800.0,0.1
OI0000657,O000548,P006,1,15000.0,0.0
OI0000658,O000549,P003,3,10800.0,0.1
OI0000659,O000550,P009,3,20900.0,0.05
OI0000660,O000551,P007,3,4500.0,0.0
OI0000661,O000552,P002,1,61750.0,0.05
OI0000662,O000553,P012,2,2500.0,0.0
OI0000663,O000554,P001,1,8500.0,0.0
OI0000664,O000554,P010,2,6500.0,0.0
OI0000665,O000555,P009,2,22000.0,0.0
OI0000666,O000556,P007,1,4275.0,0.05
OI0000667,O000557,P006,1,14250.0,0.05
OI0000668,O000558,P012,1,2375.0,0.05
OI0000669,O000559,P010,1,5850.0,0.1
OI0000670,O000560,P010,3,6500.0,0.0
OI0000671,O000561,P008,2,15300.0,0.15
OI0000672,O000562,P008,2,15300.0,0.15
OI0000673,O000563,P003,3,11400.0,0.05
OI0000674,O000564,P008,1,15300.0,0.15
OI0000675,O000565,P011,2,19200.0,0.2
OI0000676,O000566,P006,3,13500.0,0.1
OI0000677,O000567,P011,1,24000.0,0.0
OI0000678,O000568,P008,3,18000.0,0.0
OI0000679,O000569,P009,2,22000.0,0.0
OI0000680,O000569,P010,3,6175.0,0.05
OI0000681,O000570,P010,1,6500.0,0.0
OI0000682,O000571,P004,3,28000.0,0.0
OI0000683,O000572,P002,3,55250.0,0.15
OI0000684,O000572,P001,2,8500.0,0.0
OI0000685,O000573,P005,3,52000.0,0.0
OI0000686,O000574,P010,2,6500.0,0.0
OI0000687,O000574,P006,1,15000.0,0.0
OI0000688,O000575,P009,2,22000.0,0.0
OI0000689,O000576,P002,2,65000.0,0.0
OI0000690,O000577,P009,1,22000.0,0.0
OI0000691,O000578,P011,2,21600.0,0.1
OI0000692,O000579,P001,2,8500.0,0.0
OI0000693,O000580,P010,1,6175.0,0.05
OI0000694,O000581,P001,2,8500.0,0.0
OI0000695,O000582,P002,2,61750.0,0.05
OI0000696,O000582,P006,3,12000.0,0.2
OI0000697,O000583,P010,3,6500.0,0.0
OI0000698,O000584,P010,1,6500.0,0.0
OI0000699,O000585,P005,1,46800.0,0.1
OI0000700,O000586,P008,1,17100.0,0.05
OI0000701,O000586,P005,2,52000.0,0.0
OI0000702,O000587,P008,2,15300.0,0.15
OI0000703,O000588,P010,2,5525.0,0.15
OI0000704,O000589,P001,3,7650.0,0.1
OI0000705,O000589,P005,2,52000.0,0.0
OI0000706,O000590,P011,3,24000.0,0.0
OI0000707,O000591,P005,3,49400.0,0.05
OI0000708,O000592,P009,2,22000.0,0.0
OI0000709,O000593,P001,1,7650.0,0.1
OI0000710,O000593,P009,2,22000.0,0.0
OI0000711,O000594,P004,1,25200.0,0.1
OI0000712,O000595,P011,1,22800.0,0.05
OI0000713,O000596,P011,2,21600.0,0.1
OI0000714,O000597,P007,1,4050.0,0.1
OI0000715,O000598,P008,3,16200.0,0.1
OI0000716,O000599,P001,1,8500.0,0.0
OI0000717,O000600,P012,1,2250.0,0.1
OI0000718,O000601,P010,3,6500.0,0.0
OI0000719,O000601,P006,2,15000.0,0.0
OI0000720,O000602,P005,2,44200.0,0.15
OI0000721,O000602,P003,2,9600.0,0.2
OI0000722,O000603,P007,1,4500.0,0.0
OI0000723,O000603,P008,3,15300.0,0.15
OI0000724,O000604,P004,2,28000.0,0.0
OI0000725,O000605,P008,1,18000.0,0.0
OI0000726,O000606,P002,1,65000.0,0.0
OI0000727,O000606,P003,1,12000.0,0.0
OI0000728,O000607,P006,3,15000.0,0.0
OI0000729,O000608,P010,2,6500.0,0.0
OI0000730,O000608,P008,2,17100.0,0.05
OI0000731,O000609,P007,1,4050.0,0.1
OI0000732,O000610,P006,1,15000.0,0.0
OI0000733,O000611,P006,2,12000.0,0.2
OI0000734,O000612,P001,2,8075.0,0.05
OI0000735,O000613,P010,2,5525.0,0.15
OI0000736,O000614,P002,1,65000.0,0.0
OI0000737,O000615,P006,2,14250.0,0.05
OI0000738,O000616,P006,2,14250.0,0.05
OI0000739,O000617,P006,1,15000.0,0.0
OI0000740,O000617,P005,1,52000.0,0.0
OI0000741,O000618,P009,3,19800.0,0.1
OI0000742,O000619,P002,1,65000.0,0.0
OI0000743,O000620,P002,3,61750.0,0.05
OI0000744,O000621,P005,1,52000.0,0.0
OI0000745,O000622,P002,1,61750.0,0.05
OI0000746,O000623,P011,1,21600.0,0.1
OI0000747,O000624,P003,3,12000.0,0.0
OI0000748,O000625,P008,3,17100.0,0.05
OI0000749,O000626,P002,2,65000.0,0.0
OI0000750,O000627,P007,1,4500.0,0.0
OI0000751,O000628,P001,3,8500.0,0.0
OI0000752,O000629,P007,3,4500.0,0.0
OI0000753,O000630,P001,3,8075.0,0.05
OI0000754,O000631,P011,3,22800.0,0.05
OI0000755,O000632,P006,1,15000.0,0.0
OI0000756,O000633,P001,2,8500.0,0.0
OI0000757,O000634,P001,3,8075.0,0.05
OI0000758,O000635,P007,3,4050.0,0.1
OI0000759,O000636,P006,2,15000.0,0.0
OI0000760,O000637,P007,3,4050.0,0.1
OI0000761,O000638,P011,1,21600.0,0.1
OI0000762,O000638,P001,3,8500.0,0.0
OI0000763,O000639,P010,1,6500.0,0.0
OI0000764,O000639,P009,1,18700.0,0.15
OI0000765,O000640,P003,3,11400.0,0.05
OI0000766,O000640,P008,1,14400.0,0.2
OI0000767,O000641,P009,2,22000.0,0.0
OI0000768,O000642,P006,2,13500.0,0.1
OI0000769,O000643,P011,3,20400.0,0.15
OI0000770,O000644,P005,1,52000.0,0.0
OI0000771,O000645,P005,2,46800.0,0.1
OI0000772,O000646,P006,3,14250.0,0.05
OI0000773,O000647,P009,1,22000.0,0.0
OI0000774,O000647,P003,1,11400.0,0.05
OI0000775,O000648,P003,2,12000.0,0.0
OI0000776,O000649,P009,3,22000.0,0.0
OI0000777,O000649,P003,3,10800.0,0.1
OI0000778,O000650,P011,2,21600.0,0.1
OI0000779,O000651,P001,2,8075.0,0.05
OI0000780,O000652,P010,2,6175.0,0.05
OI0000781,O000653,P009,3,22000.0,0.0
OI0000782,O000654,P008,2,17100.0,0.05
OI0000783,O000655,P008,1,18000.0,0.0
OI0000784,O000656,P008,3,18000.0,0.0
OI0000785,O000657,P002,1,65000.0,0.0
OI0000786,O000657,P009,3,20900.0,0.05
OI0000787,O000658,P007,3,3600.0,0.2
OI0000788,O000659,P010,3,5850.0,0.1
OI0000789,O000660,P010,1,5200.0,0.2
OI0000790,O000661,P006,1,12750.0,0.15
OI0000791,O000661,P004,3,26600.0,0.05
OI0000792,O000662,P004,1,28000.0,0.0
OI0000793,O000663,P012,2,2250.0,0.1
OI0000794,O000664,P008,3,17100.0,0.05
OI0000795,O000665,P010,3,5525.0,0.15
OI0000796,O000666,P005,1,44200.0,0.15
OI0000797,O000666,P012,1,2500.0,0.0
OI0000798,O000667,P009,1,22000.0,0.0
OI0000799,O000668,P006,1,15000.0,0.0
OI0000800,O000669,P010,2,6500.0,0.0
OI0000801,O000670,P007,3,3600.0,0.2
OI0000802,O000671,P006,3,15000.0,0.0
OI0000803,O000671,P001,3,8500.0,0.0
OI0000804,O000672,P004,2,28000.0,0.0
OI0000805,O000673,P012,2,2500.0,0.0
OI0000806,O000674,P004,2,23800.0,0.15
OI0000807,O000675,P004,3,26600.0,0.05
OI0000808,O000676,P002,3,65000.0,0.0
OI0000809,O000677,P009,1,22000.0,0.0
OI0000810,O000678,P007,1,4500.0,0.0
OI0000811,O000679,P007,1,4275.0,0.05
OI0000812,O000679,P011,1,24000.0,0.0
OI0000813,O000680,P001,1,7225.0,0.15
OI0000814,O000681,P001,1,8075.0,0.05
OI0000815,O000681,P003,3,10800.0,0.1
OI0000816,O000682,P008,1,15300.0,0.15
OI0000817,O000683,P010,3,6175.0,0.05
OI0000818,O000684,P007,3,4500.0,0.0
OI0000819,O000685,P006,3,15000.0,0.0
OI0000820,O000685,P009,2,20900.0,0.05
OI0000821,O000686,P004,3,23800.0,0.15
OI0000822,O000686,P012,2,2500.0,0.0
OI0000823,O000687,P007,-1,4500.0,0.0
OI0000824,O000687,P001,1,7650.0,0.1
OI0000825,O000688,P003,3,10200.0,0.15
OI0000826,O000689,P008,2,15300.0,0.15
OI0000827,O000690,P012,2,2250.0,0.1
OI0000828,O000691,P002,2,61750.0,0.05
OI0000829,O000691,P007,3,4275.0,0.05
OI0000830,O000692,P001,1,8500.0,0.0
OI0000831,O000693,P002,3,65000.0,0.0
OI0000832,O000694,P001,2,7225.0,0.15
OI0000833,O000695,P003,1,12000.0,0.0
OI0000834,O000695,P001,1,7650.0,0.1
OI0000835,O000696,P006,2,13500.0,0.1
OI0000836,O000697,P008,3,17100.0,0.05
OI0000837,O000698,P002,3,65000.0,0.0
OI0000838,O000699,P005,1,46800.0,0.1
OI0000839,O000700,P012,3,2125.0,0.15
OI0000840,O000701,P004,1,28000.0,0.0
OI0000841,O000702,P002,1,65000.0,0.0
OI0000842,O000703,P003,2,10800.0,0.1
OI0000843,O000704,P002,2,58500.0,0.1
OI0000844,O000705,P006,1,14250.0,0.05
OI0000845,O000706,P006,1,13500.0,0.1
OI0000846,O000707,P008,3,17100.0,0.05
OI0000847,O000708,P008,1,18000.0,0.0
OI0000848,O000709,P003,3,11400.0,0.05
OI0000849,O000710,P008,1,17100.0,0.05
OI0000850,O000711,P003,2,12000.0,0.0
OI0000851,O000712,P009,2,22000.0,0.0
OI0000852,O000713,P007,1,3825.0,0.15
OI0000853,O000714,P001,2,7650.0,0.1
OI0000854,O000714,P006,1,15000.0,0.0
OI0000855,O000715,P006,3,12750.0,0.15
OI0000856,O000716,P011,2,24000.0,0.0
OI0000857,O000717,P009,3,18700.0,0.15
OI0000858,O000718,P006,2,15000.0,0.0
OI0000859,O000719,P008,1,18000.0,0.0
OI0000860,O000719,P007,3,3825.0,0.15
OI0000861,O000720,P010,2,6175.0,0.05
OI0000862,O000721,P009,3,22000.0,0.0
OI0000863,O000722,P006,2,13500.0,0.1
OI0000864,O000723,P001,3,8500.0,0.0
OI0000865,O000724,P010,1,5850.0,0.1
OI0000866,O000725,P006,3,12000.0,0.2
OI0000867,O000726,P005,3,52000.0,0.0
OI0000868,O000727,P003,1,11400.0,0.05
OI0000869,O000728,P004,1,23800.0,0.15
OI0000870,O000729,P009,1,20900.0,0.05
OI0000871,O000730,P008,2,18000.0,0.0
OI0000872,O000731,P009,1,18700.0,0.15
OI0000873,O000732,P008,1,16200.0,0.1
OI0000874,O000733,P006,2,13500.0,0.1
OI0000875,O000733,P003,2,10200.0,0.15
OI0000876,O000734,P011,2,24000.0,0.0
OI0000877,O000735,P004,1,23800.0,0.15
OI0000878,O000736,P009,3,22000.0,0.0
OI0000879,O000737,P007,1,4500.0,0.0
OI0000880,O000738,P009,2,22000.0,0.0
OI0000881,O000739,P004,1,23800.0,0.15
OI0000882,O000740,P001,2,7225.0,0.15
OI0000883,O000741,P007,3,3825.0,0.15
OI0000884,O000742,P001,2,8500.0,0.0
OI0000885,O000743,P003,1,11400.0,0.05
OI0000886,O000744,P001,2,7225.0,0.15
OI0000887,O000744,P005,3,49400.0,0.05
OI0000888,O000745,P008,2,17100.0,0.05
OI0000889,O000746,P001,3,8500.0,0.0
OI0000890,O000746,P006,1,15000.0,0.0
OI0000891,O000747,P006,1,15000.0,0.0
OI0000892,O000748,P003,3,12000.0,0.0
OI0000893,O000749,P004,1,25200.0,0.1
OI0000894,O000750,P007,3,3825.0,0.15
OI0000895,O000751,P011,1,22800.0,0.05
OI0000896,O000752,P003,1,11400.0,0.05
OI0000897,O000752,P010,2,6500.0,0.0
OI0000898,O000753,P002,3,65000.0,0.0
OI0000899,O000754,P009,1,19800.0,0.1
OI0000900,O000755,P006,3,13500.0,0.1
OI0000901,O000755,P004,3,28000.0,0.0
OI0000902,O000756,P002,2,58500.0,0.1
OI0000903,O000757,P007,2,3600.0,0.2
OI0000904,O000758,P010,3,5850.0,0.1
OI0000905,O000759,P005,3,52000.0,0.0
OI0000906,O000760,P001,2,7650.0,0.1
OI0000907,O000761,P002,2,55250.0,0.15
OI0000908,O000762,P011,2,22800.0,0.05
OI0000909,O000762,P004,1,23800.0,0.15
OI0000910,O000763,P006,2,15000.0,0.0
OI0000911,O000764,P004,3,28000.0,0.0
OI0000912,O000764,P010,3,5850.0,0.1
OI0000913,O000765,P005,1,49400.0,0.05
OI0000914,O000766,P009,1,19800.0,0.1
OI0000915,O000767,P001,1,8500.0,0.0
OI0000916,O000768,P005,1,44200.0,0.15
OI0000917,O000768,P009,1,20900.0,0.05
OI0000918,O000769,P007,2,4050.0,0.1
OI0000919,O000769,P001,1,7650.0,0.1
OI0000920,O000770,P009,3,20900.0,0.05
OI0000921,O000771,P011,1,21600.0,0.1
OI0000922,O000772,P008,1,16200.0,0.1
OI0000923,O000773,P002,2,65000.0,0.0
OI0000924,O000773,P007,1,4275.0,0.05
OI0000925,O000774,P012,3,2500.0,0.0
OI0000926,O000774,P007,3,4500.0,0.0
OI0000927,O000775,P009,3,22000.0,0.0
OI0000928,O000776,P001,3,7650.0,0.1
OI0000929,O000777,P005,2,52000.0,0.0
OI0000930,O000778,P009,2,22000.0,0.0
OI0000931,O000779,P012,1,2500.0,0.0
OI0000932,O000780,P007,1,3600.0,0.2
OI0000933,O000781,P010,2,6500.0,0.0
OI0000934,O000782,P005,2,52000.0,0.0
OI0000935,O000783,P003,3,12000.0,0.0
OI0000936,O000784,P004,2,25200.0,0.1
OI0000937,O000785,P001,3,7225.0,0.15
OI0000938,O000785,P012,3,2375.0,0.05
OI0000939,O000786,P009,3,18700.0,0.15
OI0000940,O000787,P006,2,14250.0,0.05
OI0000941,O000787,P007,1,4050.0,0.1
OI0000942,O000788,P001,3,6800.0,0.2
OI0000943,O000789,P003,3,12000.0,0.0
OI0000944,O000790,P001,1,8500.0,0.0
OI0000945,O000791,P002,2,61750.0,0.05
OI0000946,O000792,P007,3,4275.0,0.05
OI0000947,O000793,P004,3,28000.0,0.0
OI0000948,O000794,P012,2,2500.0,0.0
OI0000949,O000795,P003,2,12000.0,0.0
OI0000950,O000796,P004,3,28000.0,0.0
OI0000951,O000797,P001,1,8500.0,0.0
OI0000952,O000798,P007,2,4500.0,0.0
OI0000953,O000798,P001,1,7650.0,0.1
OI0000954,O000799,P002,3,61750.0,0.05
OI0000955,O000800,P001,2,7650.0,0.1
OI0000956,O000801,P001,2,8500.0,0.0
OI0000957,O000802,P006,3,14250.0,0.05
OI0000958,O000803,P006,3,12000.0,0.2
OI0000959,O000804,P004,3,28000.0,0.0
OI0000960,O000804,P008,1,18000.0,0.0
OI0000961,O000805,P011,2,21600.0,0.1
OI0000962,O000806,P011,3,24000.0,0.0
OI0000963,O000807,P002,2,65000.0,0.0
OI0000964,O000807,P001,2,8500.0,0.0
OI0000965,O000808,P009,3,20900.0,0.05
OI0000966,O000809,P002,1,61750.0,0.05
OI0000967,O000810,P011,2,21600.0,0.1
OI0000968,O000811,P008,2,16200.0,0.1
OI0000969,O000812,P001,3,8075.0,0.05
OI0000970,O000813,P006,3,15000.0,0.0
OI0000971,O000814,P006,2,15000.0,0.0
OI0000972,O000815,P005,2,46800.0,0.1
OI0000973,O000816,P006,3,13500.0,0.1
OI0000974,O000817,P005,1,41600.0,0.2
OI0000975,O000818,P005,3,49400.0,0.05
OI0000976,O000819,P012,3,2250.0,0.1
OI0000977,O000820,P002,3,65000.0,0.0
OI0000978,O000821,P011,3,21600.0,0.1
OI0000979,O000822,P009,3,18700.0,0.15
OI0000980,O000823,P006,2,15000.0,0.0
OI0000981,O000824,P005,1,49400.0,0.05
OI0000982,O000825,P001,3,8075.0,0.05
OI0000983,O000825,P004,3,26600.0,0.05
OI0000984,O000826,P001,2,7650.0,0.1
OI0000985,O000827,P010,1,5850.0,0.1
OI0000986,O000827,P008,2,16200.0,0.1
OI0000987,O000828,P004,2,23800.0,0.15
OI0000988,O000829,P004,3,25200.0,0.1
OI0000989,O000830,P003,3,11400.0,0.05
OI0000990,O000831,P007,2,4050.0,0.1
OI0000991,O000832,P003,1,10200.0,0.15
OI0000992,O000833,P001,3,7650.0,0.1
OI0000993,O000833,P007,3,4050.0,0.1
OI0000994,O000834,P008,1,18000.0,0.0
OI0000995,O000835,P004,3,28000.0,0.0
OI0000996,O000836,P006,2,15000.0,0.0
OI0000997,O000837,P004,1,28000.0,0.0
OI0000998,O000838,P005,3,52000.0,0.0
OI0000999,O000839,P008,1,18000.0,0.0
OI0001000,O000839,P007,1,4500.0,0.0
OI0001001,O000840,P011,2,24000.0,0.0
OI0001002,O000841,P004,2,28000.0,0.0
OI0001003,O000842,P012,1,2500.0,0.0
OI0001004,O000843,P007,2,4500.0,0.0
OI0001005,O000844,P007,3,4500.0,0.0
OI0001006,O000844,P006,3,15000.0,0.0
OI0001007,O000845,P002,1,55250.0,0.15
OI0001008,O000846,P001,1,8500.0,0.0
OI0001009,O000846,P011,3,24000.0,0.0
OI0001010,O000847,P008,3,18000.0,0.0
OI0001011,O000848,P002,1,65000.0,0.0
OI0001012,O000848,P011,1,24000.0,0.0
OI0001013,O000849,P007,3,4050.0,0.1
OI0001014,O000850,P006,2,15000.0,0.0
OI0001015,O000851,P011,2,24000.0,0.0
OI0001016,O000852,P003,2,11400.0,0.05
OI0001017,O000853,P010,1,6500.0,0.0
OI0001018,O000854,P004,1,25200.0,0.1
OI0001019,O000855,P005,3,46800.0,0.1
OI0001020,O000855,P003,3,10800.0,0.1
OI0001021,O000856,P007,1,4500.0,0.0
OI0001022,O000857,P001,1,8500.0,0.0
OI0001023,O000857,P004,1,23800.0,0.15
OI0001024,O000858,P006,1,13500.0,0.1
OI0001025,O000859,P004,3,28000.0,0.0
OI0001026,O000860,P007,2,4500.0,0.0
OI0001027,O000861,P011,3,24000.0,0.0
OI0001028,O000862,P001,1,8500.0,0.0
OI0001029,O000863,P002,3,65000.0,0.0
OI0001030,O000864,P005,1,46800.0,0.1
OI0001031,O000865,P004,3,28000.0,0.0
OI0001032,O000866,P004,2,26600.0,0.05
OI0001033,O000867,P006,1,15000.0,0.0
OI0001034,O000868,P001,3,8500.0,0.0
OI0001035,O000869,P007,2,4050.0,0.1
OI0001036,O000870,P009,2,18700.0,0.15
OI0001037,O000871,P009,3,22000.0,0.0
OI0001038,O000872,P002,1,58500.0,0.1
OI0001039,O000872,P011,2,22800.0,0.05
OI0001040,O000873,P005,3,52000.0,0.0
OI0001041,O000874,P004,3,28000.0,0.0
OI0001042,O000874,P006,3,13500.0,0.1
OI0001043,O000875,P001,3,8075.0,0.05
OI0001044,O000876,P001,2,8075.0,0.05
OI0001045,O000876,P010,2,6500.0,0.0
OI0001046,O000877,P011,2,24000.0,0.0
OI0001047,O000877,P006,3,12750.0,0.15
OI0001048,O000878,P007,3,4275.0,0.05
OI0001049,O000879,P008,1,17100.0,0.05
OI0001050,O000880,P005,3,52000.0,0.0
OI0001051,O000880,P010,1,6500.0,0.0
OI0001052,O000881,P007,3,4500.0,0.0
OI0001053,O000882,P009,2,19800.0,0.1
OI0001054,O000883,P004,1,28000.0,0.0
OI0001055,O000884,P005,3,52000.0,0.0
OI0001056,O000885,P007,2,4275.0,0.05
OI0001057,O000886,P003,2,12000.0,0.0
OI0001058,O000887,P003,3,12000.0,0.0
OI0001059,O000887,P012,2,2500.0,0.0
OI0001060,O000888,P003,2,12000.0,0.0
OI0001061,O000888,P009,2,19800.0,0.1
OI0001062,O000889,P008,2,16200.0,0.1
OI0001063,O000890,P004,3,25200.0,0.1
OI0001064,O000891,P007,2,4500.0,0.0
OI0001065,O000892,P007,1,4050.0,0.1
OI0001066,O000892,P006,3,15000.0,0.0
OI0001067,O000893,P005,1,52000.0,0.0
OI0001068,O000894,P002,2,65000.0,0.0
OI0001069,O000895,P001,2,8500.0,0.0
OI0001070,O000896,P010,2,6175.0,0.05
OI0001071,O000897,P012,1,2500.0,0.0
OI0001072,O000897,P007,3,4050.0,0.1
OI0001073,O000898,P008,3,15300.0,0.15
OI0001074,O000899,P009,1,17600.0,0.2
OI0001075,O000900,P004,2,26600.0,0.05
OI0001076,O000900,P005,2,52000.0,0.0
OI0001077,O000901,P011,3,24000.0,0.0
OI0001078,O000902,P007,1,3825.0,0.15
OI0001079,O000903,P005,1,44200.0,0.15
OI0001080,O000904,P001,2,8075.0,0.05
OI0001081,O000905,P011,2,24000.0,0.0
OI0001082,O000906,P001,1,6800.0,0.2
OI0001083,O000906,P003,1,12000.0,0.0
OI0001084,O000907,P009,3,22000.0,0.0
OI0001085,O000908,P011,2,22800.0,0.05
OI0001086,O000909,P006,1,15000.0,0.0
OI0001087,O000910,P001,1,8500.0,0.0
OI0001088,O000911,P005,3,52000.0,0.0
OI0001089,O000912,P004,3,23800.0,0.15
OI0001090,O000912,P007,2,4050.0,0.1
OI0001091,O000913,P009,2,18700.0,0.15
OI0001092,O000914,P009,3,22000.0,0.0
OI0001093,O000914,P005,2,44200.0,0.15
OI0001094,O000915,P006,3,15000.0,0.0
OI0001095,O000916,P004,2,25200.0,0.1
OI0001096,O000917,P007,1,4275.0,0.05
OI0001097,O000918,P001,2,7650.0,0.1
OI0001098,O000918,P004,3,26600.0,0.05
OI0001099,O000919,P012,2,2500.0,0.0
OI0001100,O000920,P010,1,5525.0,0.15
OI0001101,O000920,P003,2,10800.0,0.1
OI0001102,O000921,P006,1,12750.0,0.15
OI0001103,O000922,P001,3,8075.0,0.05
OI0001104,O000922,P008,3,18000.0,0.0
OI0001105,O000923,P012,3,2375.0,0.05
OI0001106,O000924,P001,2,8500.0,0.0
OI0001107,O000925,P001,2,8500.0,0.0
OI0001108,O000926,P006,3,12750.0,0.15
OI0001109,O000927,P003,1,11400.0,0.05
OI0001110,O000928,P001,3,7225.0,0.15
OI0001111,O000929,P010,2,5850.0,0.1
OI0001112,O000930,P008,3,17100.0,0.05
OI0001113,O000931,P003,3,10200.0,0.15
OI0001114,O000932,P008,1,17100.0,0.05
OI0001115,O000932,P009,3,22000.0,0.0
OI0001116,O000933,P007,3,4050.0,0.1
OI0001117,O000934,P012,1,2500.0,0.0
OI0001118,O000934,P009,1,20900.0,0.05
OI0001119,O000935,P006,3,14250.0,0.05
OI0001120,O000936,P003,1,12000.0,0.0
OI0001121,O000936,P007,3,4050.0,0.1
OI0001122,O000937,P009,2,19800.0,0.1
OI0001123,O000938,P011,3,22800.0,0.05
OI0001124,O000939,P005,3,52000.0,0.0
OI0001125,O000940,P008,3,18000.0,0.0
OI0001126,O000941,P007,3,4050.0,0.1
OI0001127,O000942,P004,1,28000.0,0.0
OI0001128,O000942,P007,1,4275.0,0.05
OI0001129,O000943,P003,2,12000.0,0.0
OI0001130,O000944,P001,1,8500.0,0.0
OI0001131,O000945,P008,3,15300.0,0.15
OI0001132,O000946,P008,3,18000.0,0.0
OI0001133,O000946,P003,3,10200.0,0.15
OI0001134,O000947,P006,3,15000.0,0.0
OI0001135,O000948,P006,3,14250.0,0.05
OI0001136,O000949,P010,1,6175.0,0.05
OI0001137,O000949,P003,1,11400.0,0.05
OI0001138,O000950,P003,2,12000.0,0.0
OI0001139,O000950,P001,1,8500.0,0.0
OI0001140,O000951,P003,2,11400.0,0.05
OI0001141,O000952,P002,2,58500.0,0.1
OI0001142,O000953,P001,3,8500.0,0.0
OI0001143,O000954,P008,3,18000.0,0.0
OI0001144,O000955,P010,3,6175.0,0.05
OI0001145,O000956,P007,1,4500.0,0.0
OI0001146,O000957,P008,1,15300.0,0.15
OI0001147,O000957,P003,1,12000.0,0.0
OI0001148,O000958,P008,2,18000.0,0.0
OI0001149,O000958,P009,2,18700.0,0.15
OI0001150,O000959,P010,1,5850.0,0.1
OI0001151,O000960,P011,3,20400.0,0.15
OI0001152,O000961,P007,3,4500.0,0.0
OI0001153,O000962,P011,1,24000.0,0.0
OI0001154,O000963,P011,3,22800.0,0.05
OI0001155,O000964,P001,3,7225.0,0.15
OI0001156,O000965,P004,2,25200.0,0.1
OI0001157,O000966,P011,1,20400.0,0.15
OI0001158,O000966,P010,2,6175.0,0.05
OI0001159,O000967,P001,3,8500.0,0.0
OI0001160,O000968,P001,2,6800.0,0.2
OI0001161,O000968,P004,2,25200.0,0.1
OI0001162,O000969,P001,3,8500.0,0.0
OI0001163,O000970,P011,3,24000.0,0.0
