payment_id,order_id,payment_method,payment_status,amount
PAY0000539,O000539,Cash on Delivery,Paid,140400.0
PAY0000540,O000540,Cash on Delivery,Paid,39600.0
PAY0000541,O000541,Wallet,Paid,130000.0
PAY0000542,O000542,Card,Paid,24225.0
PAY0000543,O000543,Bank Transfer,Paid,54000.0
PAY0000544,O000544,Cash on Delivery,Paid,43200.0
PAY0000545,O000545,Cash on Delivery,Pending,89025.0
PAY0000546,O000546,Cash on Delivery,Paid,34200.0
PAY0000547,O000547,Card,Paid,140400.0
PAY0000548,O000548,Cash on Delivery,Paid,15000.0
PAY0000549,O000549,Cash on Delivery,Paid,32400.0
PAY0000550,O000550,Card,Paid,62700.0
PAY0000551,O000551,Card,Paid,13500.0
PAY0000552,O000552,Cash on Delivery,Pending,61750.0
PAY0000553,O000553,Bank Transfer,Paid,5000.0
PAY0000554,O000554,Cash on Delivery,Paid,21500.0
PAY0000555,O000555,Bank Transfer,Paid,44000.0
PAY0000556,O000556,Bank Transfer,Pending,4275.0
PAY0000557,O000557,Cash on Delivery,Paid,14250.0
PAY0000558,O000558,Cash on Delivery,Paid,2375.0
PAY0000559,O000559,Card,Paid,5850.0
PAY0000560,O000560,Card,Paid,19500.0
PAY0000561,O000561,Cash on Delivery,Paid,30600.0
PAY0000562,O000562,Cash on Delivery,Paid,30600.0
PAY0000563,O000563,Card,Paid,34200.0
PAY0000564,O000564,Cash on Delivery,Paid,15300.0
PAY0000565,O000565,Card,Paid,38400.0
PAY0000566,O000566,Bank Transfer,Failed,40500.0
PAY0000567,O000567,Card,Paid,24000.0
PAY0000568,O000568,Cash on Delivery,Paid,54000.0
PAY0000569,O000569,Wallet,Paid,62525.0
PAY0000570,O000570,Cash on Delivery,Paid,6500.0
PAY0000571,O000571,Cash on Delivery,Paid,84000.0
PAY0000572,O000572,Card,Paid,182750.0
PAY0000573,O000573,Card,Paid,156000.0
PAY0000574,O000574,Wallet,Paid,28000.0
PAY0000575,O000575,Bank Transfer,Paid,44000.0
PAY0000576,O000576,Bank Transfer,Paid,130000.0
PAY0000577,O000577,Wallet,Paid,22000.0
PAY0000578,O000578,Card,Paid,43200.0
PAY0000579,O000579,Bank Transfer,Paid,17000.0
PAY0000580,O000580,Card,Paid,6175.0
PAY0000581,O000581,Cash on Delivery,Paid,17000.0
PAY0000582,O000582,Cash on Delivery,Paid,159500.0
PAY0000583,O000583,Cash on Delivery,Paid,19500.0
PAY0000584,O000584,Card,Paid,6500.0
PAY0000585,O000585,Bank Transfer,Paid,46800.0
PAY0000586,O000586,Cash on Delivery,Paid,121100.0
PAY0000587,O000587,Wallet,Pending,30600.0
PAY0000588,O000588,Cash on Delivery,Paid,11050.0
PAY0000589,O000589,Card,Paid,126950.0
PAY0000590,O000590,Bank Transfer,Paid,72000.0
PAY0000591,O000591,Bank Transfer,Failed,148200.0
PAY0000592,O000592,Card,Paid,44000.0
PAY0000593,O000593,Cash on Delivery,Pending,51650.0
PAY0000594,O000594,Card,Paid,25200.0
PAY0000595,O000595,Bank Transfer,Paid,22800.0
PAY0000596,O000596,Cash on Delivery,Paid,43200.0
PAY0000597,O000597,Card,Paid,4050.0
PAY0000598,O000598,Card,Paid,48600.0
PAY0000599,O000599,Card,Paid,8500.0
PAY0000600,O000600,Card,Paid,2250.0
PAY0000601,O000601,Wallet,Paid,49500.0
PAY0000602,O000602,Wallet,Paid,107600.0
PAY0000603,O000603,Cash on Delivery,Paid,50400.0
PAY0000604,O000604,Wallet,Paid,56000.0
PAY0000605,O000605,Bank Transfer,Paid,18000.0
PAY0000606,O000606,Bank Transfer,Paid,77000.0
PAY0000607,O000607,Card,Paid,45000.0
PAY0000608,O000608,Bank Transfer,Paid,47200.0
PAY0000609,O000609,Wallet,Failed,4050.0
PAY0000610,O000610,Bank Transfer,Paid,15000.0
PAY0000611,O000611,Cash on Delivery,Paid,24000.0
PAY0000612,O000612,Card,Paid,16150.0
PAY0000613,O000613,Card,Paid,11050.0
PAY0000614,O000614,Cash on Delivery,Paid,65000.0
PAY0000615,O000615,Card,Paid,28500.0
PAY0000616,O000616,Card,Paid,28500.0
PAY0000617,O000617,Cash on Delivery,Paid,67000.0
PAY0000618,O000618,Bank Transfer,Pending,59400.0
PAY0000619,O000619,Cash on Delivery,Paid,65000.0
PAY0000620,O000620,Cash on Delivery,Paid,185250.0
PAY0000621,O000621,Card,Paid,52000.0
PAY0000622,O000622,Cash on Delivery,Paid,61750.0
PAY0000623,O000623,Bank Transfer,Paid,21600.0
PAY0000624,O000624,Cash on Delivery,Paid,36000.0
PAY0000625,O000625,Bank Transfer,Paid,51300.0
PAY0000626,O000626,Card,Paid,130000.0
PAY0000627,O000627,Cash on Delivery,Paid,4500.0
PAY0000628,O000628,Bank Transfer,Failed,25500.0
PAY0000629,O000629,Bank Transfer,Paid,13500.0
PAY0000630,O000630,Cash on Delivery,Paid,24225.0
PAY0000631,O000631,Cash on Delivery,Paid,68400.0
PAY0000632,O000632,Wallet,Paid,15000.0
PAY0000633,O000633,Cash on Delivery,Paid,17000.0
PAY0000634,O000634,Card,Paid,24225.0
PAY0000635,O000635,Cash on Delivery,Paid,12150.0
PAY0000636,O000636,Cash on Delivery,Paid,30000.0
PAY0000637,O000637,Bank Transfer,Pending,12150.0
PAY0000638,O000638,Card,Paid,47100.0
PAY0000639,O000639,Cash on Delivery,Paid,25200.0
PAY0000640,O000640,Cash on Delivery,Paid,48600.0
PAY0000641,O000641,Cash on Delivery,Paid,44000.0
PAY0000642,O000642,Card,Paid,27000.0
PAY0000643,O000643,Bank Transfer,Paid,61200.0
PAY0000644,O000644,Bank Transfer,Paid,52000.0
PAY0000645,O000645,Card,Paid,93600.0
PAY0000646,O000646,Bank Transfer,Pending,42750.0
PAY0000647,O000647,Cash on Delivery,Paid,33400.0
PAY0000648,O000648,Cash on Delivery,Paid,24000.0
PAY0000649,O000649,Bank Transfer,Paid,98400.0
PAY0000650,O000650,Card,Paid,43200.0
PAY0000651,O000651,Card,Paid,16150.0
PAY0000652,O000652,Bank Transfer,Paid,12350.0
PAY0000653,O000653,Card,Paid,66000.0
PAY0000654,O000654,Wallet,Paid,34200.0
PAY0000655,O000655,Cash on Delivery,Paid,18000.0
PAY0000656,O000656,Card,Paid,54000.0
PAY0000657,O000657,Card,Paid,127700.0
PAY0000658,O000658,Card,Paid,10800.0
PAY0000659,O000659,Bank Transfer,Paid,17550.0
PAY0000660,O000660,Card,Paid,5200.0
PAY0000661,O000661,Cash on Delivery,Paid,92550.0
PAY0000662,O000662,Bank Transfer,Paid,28000.0
PAY0000663,O000663,Wallet,Pending,4500.0
PAY0000664,O000664,Bank Transfer,Paid,51300.0
PAY0000665,O000665,Cash on Delivery,Paid,16575.0
PAY0000666,O000666,Card,Paid,46700.0
PAY0000667,O000667,Card,Paid,22000.0
PAY0000668,O000668,Card,Paid,15000.0
PAY0000669,O000669,Wallet,Paid,13000.0
PAY0000670,O000670,Bank Transfer,Paid,10800.0
PAY0000671,O000671,Card,Paid,70500.0
PAY0000672,O000672,Card,Paid,56000.0
PAY0000673,O000673,Card,Paid,5000.0
PAY0000674,O000674,Card,Paid,47600.0
PAY0000675,O000675,Card,Paid,79800.0
PAY0000676,O000676,Bank Transfer,Paid,195000.0
PAY0000677,O000677,Cash on Delivery,Paid,22000.0
PAY0000678,O000678,Cash on Delivery,Paid,4500.0
PAY0000679,O000679,Card,Paid,28275.0
PAY0000680,O000680,Cash on Delivery,Paid,7225.0
PAY0000681,O000681,Cash on Delivery,Paid,40475.0
PAY0000682,O000682,Card,Pending,15300.0
PAY0000683,O000683,Card,Paid,18525.0
PAY0000684,O000684,Cash on Delivery,Pending,13500.0
PAY0000685,O000685,Cash on Delivery,Paid,86800.0
PAY0000686,O000686,Cash on Delivery,Paid,76400.0
PAY0000687,O000687,Bank Transfer,Paid,3150.0
PAY0000688,O000688,Wallet,Paid,30600.0
PAY0000689,O000689,Bank Transfer,Paid,30600.0
PAY0000690,O000690,Card,Pending,4500.0
PAY0000691,O000691,Card,Paid,136325.0
PAY0000692,O000692,Bank Transfer,Paid,8500.0
PAY0000693,O000693,Wallet,Paid,195000.0
PAY0000694,O000694,Wallet,Paid,14450.0
PAY0000695,O000695,Cash on Delivery,Paid,19650.0
PAY0000696,O000696,Bank Transfer,Paid,27000.0
PAY0000697,O000697,Card,Paid,51300.0
PAY0000698,O000698,Card,Paid,195000.0
PAY0000699,O000699,Card,Paid,46800.0
PAY0000700,O000700,Card,Paid,6375.0
PAY0000701,O000701,Bank Transfer,Paid,28000.0
PAY0000702,O000702,Card,Paid,65000.0
PAY0000703,O000703,Bank Transfer,Paid,21600.0
PAY0000704,O000704,Bank Transfer,Paid,117000.0
PAY0000705,O000705,Bank Transfer,Paid,14250.0
PAY0000706,O000706,Wallet,Paid,13500.0
PAY0000707,O000707,Bank Transfer,Paid,51300.0
PAY0000708,O000708,Cash on Delivery,Paid,18000.0
PAY0000709,O000709,Bank Transfer,Paid,34200.0
PAY0000710,O000710,Card,Paid,17100.0
PAY0000711,O000711,Bank Transfer,Paid,24000.0
PAY0000712,O000712,Wallet,Paid,44000.0
PAY0000713,O000713,Cash on Delivery,Paid,3825.0
PAY0000714,O000714,Card,Paid,30300.0
PAY0000715,O000715,Card,Paid,38250.0
PAY0000716,O000716,Card,Paid,48000.0
PAY0000717,O000717,Cash on Delivery,Paid,56100.0
PAY0000718,O000718,Bank Transfer,Paid,30000.0
PAY0000719,O000719,Card,Paid,29475.0
PAY0000720,O000720,Cash on Delivery,Paid,12350.0
PAY0000721,O000721,Cash on Delivery,Pending,66000.0
PAY0000722,O000722,Wallet,Pending,27000.0
PAY0000723,O000723,Card,Paid,25500.0
PAY0000724,O000724,Cash on Delivery,Paid,5850.0
PAY0000725,O000725,Card,Paid,36000.0
PAY0000726,O000726,Card,Paid,156000.0
PAY0000727,O000727,Card,Paid,11400.0
PAY0000728,O000728,Card,Paid,23800.0
PAY0000729,O000729,Card,Paid,20900.0
PAY0000730,O000730,Card,Paid,36000.0
PAY0000731,O000731,Card,Paid,18700.0
PAY0000732,O000732,Wallet,Paid,16200.0
PAY0000733,O000733,Wallet,Pending,47400.0
PAY0000734,O000734,Bank Transfer,Paid,48000.0
PAY0000735,O000735,Card,Paid,23800.0
PAY0000736,O000736,Card,Paid,66000.0
PAY0000737,O000737,Cash on Delivery,Paid,4500.0
PAY0000738,O000738,Card,Paid,44000.0
PAY0000739,O000739,Bank Transfer,Paid,23800.0
PAY0000740,O000740,Cash on Delivery,Paid,14450.0
PAY0000741,O000741,Card,Paid,11475.0
PAY0000742,O000742,Card,Paid,17000.0
PAY0000743,O000743,Cash on Delivery,Paid,11400.0
PAY0000744,O000744,Bank Transfer,Paid,162650.0
PAY0000745,O000745,Cash on Delivery,Paid,34200.0
PAY0000746,O000746,Card,Paid,40500.0
PAY0000747,O000747,Cash on Delivery,Paid,15000.0
PAY0000748,O000748,Cash on Delivery,Paid,36000.0
PAY0000749,O000749,Bank Transfer,Paid,25200.0
PAY0000750,O000750,Cash on Delivery,Paid,11475.0
PAY0000751,O000751,Bank Transfer,Paid,22800.0
PAY0000752,O000752,Card,Paid,24400.0
PAY0000753,O000753,Card,Paid,195000.0
PAY0000754,O000754,Bank Transfer,Paid,19800.0
PAY0000755,O000755,Wallet,Paid,124500.0
PAY0000756,O000756,Wallet,Failed,117000.0
PAY0000757,O000757,Bank Transfer,Paid,7200.0
PAY0000758,O000758,Cash on Delivery,Paid,17550.0
PAY0000759,O000759,Card,Paid,156000.0
PAY0000760,O000760,Wallet,Paid,15300.0
PAY0000761,O000761,Cash on Delivery,Paid,110500.0
PAY0000762,O000762,Bank Transfer,Paid,69400.0
PAY0000763,O000763,Cash on Delivery,Paid,30000.0
PAY0000764,O000764,Bank Transfer,Paid,101550.0
PAY0000765,O000765,Cash on Delivery,Paid,49400.0
PAY0000766,O000766,Card,Paid,19800.0
PAY0000767,O000767,Wallet,Paid,8500.0
PAY0000768,O000768,Card,Paid,65100.0
PAY0000769,O000769,Card,Paid,15750.0
PAY0000770,O000770,Card,Paid,62700.0
PAY0000771,O000771,Card,Paid,21600.0
PAY0000772,O000772,Bank Transfer,Paid,16200.0
PAY0000773,O000773,Cash on Delivery,Paid,134275.0
PAY0000774,O000774,Bank Transfer,Paid,21000.0
PAY0000775,O000775,Card,Paid,66000.0
PAY0000776,O000776,Card,Pending,22950.0
PAY0000777,O000777,Bank Transfer,Paid,104000.0
PAY0000778,O000778,Card,Paid,44000.0
PAY0000779,O000779,Card,Paid,2500.0
PAY0000780,O000780,Card,Paid,3600.0
PAY0000781,O000781,Card,Paid,13000.0
PAY0000782,O000782,Cash on Delivery,Paid,104000.0
PAY0000783,O000783,Card,Paid,36000.0
PAY0000784,O000784,Cash on Delivery,Paid,50400.0
PAY0000785,O000785,Bank Transfer,Paid,28800.0
PAY0000786,O000786,Bank Transfer,Paid,56100.0
PAY0000787,O000787,Cash on Delivery,Paid,32550.0
PAY0000788,O000788,Cash on Delivery,Paid,20400.0
PAY0000789,O000789,Wallet,Paid,36000.0
PAY0000790,O000790,Card,Paid,8500.0
PAY0000791,O000791,Bank Transfer,Paid,123500.0
PAY0000792,O000792,Card,Paid,12825.0
PAY0000793,O000793,Bank Transfer,Paid,84000.0
PAY0000794,O000794,Cash on Delivery,Paid,5000.0
PAY0000795,O000795,Card,Paid,24000.0
PAY0000796,O000796,Bank Transfer,Paid,84000.0
PAY0000797,O000797,Card,Paid,8500.0
PAY0000798,O000798,Bank Transfer,Paid,16650.0
PAY0000799,O000799,Cash on Delivery,Paid,185250.0
PAY0000800,O000800,Card,Paid,15300.0
PAY0000801,O000801,Cash on Delivery,Paid,17000.0
PAY0000802,O000802,Cash on Delivery,Paid,42750.0
PAY0000803,O000803,Card,Paid,36000.0
PAY0000804,O000804,Bank Transfer,Paid,102000.0
PAY0000805,O000805,Card,Paid,43200.0
PAY0000806,O000806,Card,Paid,72000.0
PAY0000807,O000807,Card,Paid,147000.0
PAY0000808,O000808,Bank Transfer,Paid,62700.0
PAY0000809,O000809,Card,Paid,61750.0
PAY0000810,O000810,Bank Transfer,Paid,43200.0
PAY0000811,O000811,Bank Transfer,Paid,32400.0
PAY0000812,O000812,Cash on Delivery,Paid,24225.0
PAY0000813,O000813,Cash on Delivery,Paid,45000.0
PAY0000814,O000814,Card,Paid,30000.0
PAY0000815,O000815,Card,Paid,93600.0
PAY0000816,O000816,Cash on Delivery,Paid,40500.0
PAY0000817,O000817,Cash on Delivery,Paid,41600.0
PAY0000818,O000818,Card,Paid,148200.0
PAY0000819,O000819,Card,Paid,6750.0
PAY0000820,O000820,Card,Paid,195000.0
PAY0000821,O000821,Card,Paid,64800.0
PAY0000822,O000822,Cash on Delivery,Paid,56100.0
PAY0000823,O000823,Wallet,Paid,30000.0
PAY0000824,O000824,Wallet,Paid,49400.0
PAY0000825,O000825,Card,Paid,104025.0
PAY0000826,O000826,Cash on Delivery,Paid,15300.0
PAY0000827,O000827,Card,Paid,38250.0
PAY0000828,O000828,Cash on Delivery,Paid,47600.0
PAY0000829,O000829,Card,Paid,75600.0
PAY0000830,O000830,Cash on Delivery,Paid,34200.0
PAY0000831,O000831,Cash on Delivery,Paid,8100.0
PAY0000832,O000832,Cash on Delivery,Failed,10200.0
PAY0000833,O000833,Card,Pending,35100.0
PAY0000834,O000834,Cash on Delivery,Pending,18000.0
PAY0000835,O000835,Card,Paid,84000.0
PAY0000836,O000836,Cash on Delivery,Paid,30000.0
PAY0000837,O000837,Bank Transfer,Paid,28000.0
PAY0000838,O000838,Card,Paid,156000.0
PAY0000839,O000839,Card,Paid,22500.0
PAY0000840,O000840,Cash on Delivery,Paid,48000.0
PAY0000841,O000841,Card,Paid,56000.0
PAY0000842,O000842,Cash on Delivery,Paid,2500.0
PAY0000843,O000843,Bank Transfer,Pending,9000.0
PAY0000844,O000844,Cash on Delivery,Paid,58500.0
PAY0000845,O000845,Cash on Delivery,Paid,55250.0
PAY0000846,O000846,Card,Paid,80500.0
PAY0000847,O000847,Card,Paid,54000.0
PAY0000848,O000848,Bank Transfer,Paid,89000.0
PAY0000849,O000849,Cash on Delivery,Paid,12150.0
PAY0000850,O000850,Card,Paid,30000.0
PAY0000851,O000851,Cash on Delivery,Paid,48000.0
PAY0000852,O000852,Cash on Delivery,Paid,22800.0
PAY0000853,O000853,Cash on Delivery,Paid,6500.0
PAY0000854,O000854,Card,Paid,25200.0
PAY0000855,O000855,Wallet,Paid,172800.0
PAY0000856,O000856,Bank Transfer,Paid,4500.0
PAY0000857,O000857,Bank Transfer,Paid,32300.0
PAY0000858,O000858,Card,Paid,13500.0
PAY0000859,O000859,Cash on Delivery,Paid,84000.0
PAY0000860,O000860,Wallet,Paid,9000.0
PAY0000861,O000861,Wallet,Paid,72000.0
PAY0000862,O000862,Card,Paid,8500.0
PAY0000863,O000863,Card,Paid,195000.0
PAY0000864,O000864,Cash on Delivery,Paid,46800.0
PAY0000865,O000865,Card,Paid,84000.0
PAY0000866,O000866,Card,Paid,53200.0
PAY0000867,O000867,Cash on Delivery,Pending,15000.0
PAY0000868,O000868,Card,Paid,25500.0
PAY0000869,O000869,Cash on Delivery,Paid,8100.0
PAY0000870,O000870,Card,Paid,37400.0
PAY0000871,O000871,Card,Paid,66000.0
PAY0000872,O000872,Bank Transfer,Paid,104100.0
PAY0000873,O000873,Cash on Delivery,Paid,156000.0
PAY0000874,O000874,Wallet,Paid,124500.0
PAY0000875,O000875,Card,Paid,24225.0
PAY0000876,O000876,Cash on Delivery,Paid,29150.0
PAY0000877,O000877,Cash on Delivery,Paid,86250.0
PAY0000878,O000878,Wallet,Paid,12825.0
PAY0000879,O000879,Card,Paid,17100.0
PAY0000880,O000880,Cash on Delivery,Paid,162500.0
PAY0000881,O000881,Card,Paid,13500.0
PAY0000882,O000882,Bank Transfer,Paid,39600.0
PAY0000883,O000883,Card,Paid,28000.0
PAY0000884,O000884,Cash on Delivery,Paid,156000.0
PAY0000885,O000885,Cash on Delivery,Paid,8550.0
PAY0000886,O000886,Card,Paid,24000.0
PAY0000887,O000887,Card,Paid,41000.0
PAY0000888,O000888,Cash on Delivery,Paid,63600.0
PAY0000889,O000889,Card,Failed,32400.0
PAY0000890,O000890,Card,Paid,75600.0
PAY0000891,O000891,Card,Paid,9000.0
PAY0000892,O000892,Bank Transfer,Paid,49050.0
PAY0000893,O000893,Bank Transfer,Paid,52000.0
PAY0000894,O000894,Cash on Delivery,Paid,130000.0
PAY0000895,O000895,Card,Paid,17000.0
PAY0000896,O000896,Cash on Delivery,Paid,12350.0
PAY0000897,O000897,Cash on Delivery,Paid,14650.0
PAY0000898,O000898,Wallet,Paid,45900.0
PAY0000899,O000899,Card,Paid,17600.0
PAY0000900,O000900,Bank Transfer,Paid,157200.0
PAY0000901,O000901,Cash on Delivery,Paid,72000.0
PAY0000902,O000902,Cash on Delivery,Pending,3825.0
PAY0000903,O000903,Card,Paid,44200.0
PAY0000904,O000904,Bank Transfer,Paid,16150.0
PAY0000905,O000905,Card,Paid,48000.0
PAY0000906,O000906,Card,Paid,18800.0
PAY0000907,O000907,Cash on Delivery,Paid,66000.0
PAY0000908,O000908,Bank Transfer,Paid,45600.0
PAY0000909,O000909,Cash on Delivery,Paid,15000.0
PAY0000910,O000910,Card,Paid,8500.0
PAY0000911,O000911,Card,Pending,156000.0
PAY0000912,O000912,Cash on Delivery,Paid,79500.0
PAY0000913,O000913,Bank Transfer,Paid,37400.0
PAY0000914,O000914,Cash on Delivery,Paid,154400.0
PAY0000915,O000915,Cash on Delivery,Paid,45000.0
PAY0000916,O000916,Card,Paid,50400.0
PAY0000917,O000917,Card,Paid,4275.0
PAY0000918,O000918,Cash on Delivery,Paid,95100.0
PAY0000919,O000919,Cash on Delivery,Paid,5000.0
PAY0000920,O000920,Cash on Delivery,Paid,27125.0
PAY0000921,O000921,Card,Paid,12750.0
PAY0000922,O000922,Card,Paid,78225.0
PAY0000923,O000923,Card,Paid,7125.0
PAY0000924,O000924,Bank Transfer,Paid,17000.0
PAY0000925,O000925,Card,Paid,17000.0
PAY0000926,O000926,Cash on Delivery,Paid,38250.0
PAY0000927,O000927,Card,Paid,11400.0
PAY0000928,O000928,Card,Paid,21675.0
PAY0000929,O000929,Card,Paid,11700.0
PAY0000930,O000930,Cash on Delivery,Paid,61560.0
PAY0000931,O000931,Card,Paid,30600.0
PAY0000932,O000932,Card,Paid,83100.0
PAY0000933,O000933,Cash on Delivery,Paid,12150.0
PAY0000934,O000934,Bank Transfer,Paid,23400.0
PAY0000935,O000935,Bank Transfer,Paid,42750.0
PAY0000936,O000936,Cash on Delivery,Paid,24150.0
PAY0000937,O000937,Card,Paid,39600.0
PAY0000938,O000938,Cash on Delivery,Paid,68400.0
PAY0000939,O000939,Cash on Delivery,Paid,156000.0
PAY0000940,O000940,Bank Transfer,Paid,54000.0
PAY0000941,O000941,Bank Transfer,Paid,12150.0
PAY0000942,O000942,Card,Paid,32275.0
PAY0000943,O000943,Card,Pending,24000.0
PAY0000944,O000944,Card,Paid,8500.0
PAY0000945,O000945,Cash on Delivery,Paid,45900.0
PAY0000946,O000946,Cash on Delivery,Paid,84600.0
PAY0000947,O000947,Wallet,Paid,45000.0
PAY0000948,O000948,Card,Paid,42750.0
PAY0000949,O000949,Cash on Delivery,Paid,17575.0
PAY0000950,O000950,Card,Paid,32500.0
PAY0000951,O000951,Card,Paid,22800.0
PAY0000952,O000952,Cash on Delivery,Paid,117000.0
PAY0000953,O000953,Card,Paid,25500.0
PAY0000954,O000954,Cash on Delivery,Paid,54000.0
PAY0000955,O000955,Bank Transfer,Paid,18525.0
PAY0000956,O000956,Bank Transfer,Pending,4500.0
PAY0000957,O000957,Card,Paid,27300.0
PAY0000958,O000958,Cash on Delivery,Paid,73400.0
PAY0000959,O000959,Bank Transfer,Paid,5850.0
PAY0000960,O000960,Card,Paid,61200.0
PAY0000961,O000961,Card,Paid,13500.0
PAY0000962,O000962,Card,Paid,24000.0
PAY0000963,O000963,Cash on Delivery,Paid,68400.0
PAY0000964,O000964,Cash on Delivery,Paid,21675.0
PAY0000965,O000965,Bank Transfer,Paid,50400.0
PAY0000966,O000966,Bank Transfer,Paid,32750.0
PAY0000967,O000967,Wallet,Paid,25500.0
PAY0000968,O000968,Wallet,Paid,64000.0
PAY0000969,O000969,Card,Paid,25500.0
PAY0000970,O000970,Card,Paid,98600.0
PAY0000971,O000971,Bank Transfer,Paid,24225.0
PAY0000972,O000972,Wallet,Paid,56000.0
PAY0000973,O000973,Cash on Delivery,Paid,7650.0
PAY0000974,O000974,Card,Paid,22000.0
PAY0000975,O000975,Card,Paid,54000.0
PAY0000976,O000976,Wallet,Paid,12750.0
PAY0000977,O000977,Card,Paid,51300.0
PAY0000978,O000978,Wallet,Paid,65000.0
PAY0000979,O000979,Card,Paid,36000.0
PAY0000980,O000980,Wallet,Paid,195000.0
PAY0000981,O000981,Card,Paid,130000.0
PAY0000982,O000982,Wallet,Paid,50200.0
PAY0000983,O000983,Cash on Delivery,Paid,52000.0
PAY0000984,O000984,Bank Transfer,Paid,45000.0
PAY0000985,O000985,Card,Paid,98800.0
PAY0000986,O000986,Card,Paid,44400.0
PAY0000987,O000987,Card,Paid,42500.0
PAY0000988,O000988,Bank Transfer,Paid,106500.0
PAY0000989,O000989,Card,Paid,109525.0
PAY0000990,O000990,Cash on Delivery,Paid,88300.0
PAY0000991,O000991,Card,Paid,45600.0
PAY0000992,O000992,Cash on Delivery,Paid,17100.0
PAY0000993,O000993,Card,Paid,64400.0
PAY0000994,O000994,Wallet,Paid,52000.0
PAY0000995,O000995,Card,Paid,22950.0
PAY0000996,O000996,Wallet,Paid,68150.0
PAY0000997,O000997,Cash on Delivery,Paid,52000.0
PAY0000998,O000998,Card,Paid,36000.0
PAY0000999,O000999,Bank Transfer,Paid,44000.0
PAY0001000,O001000,Card,Paid,148200.0
PAY0001001,O001001,Cash on Delivery,Paid,44000.0
PAY0001002,O001002,Cash on Delivery,Paid,23650.0
PAY0001003,O001003,Bank Transfer,Paid,79800.0
PAY0001004,O001004,Card,Paid,59700.0
PAY0001005,O001005,Card,Paid,21600.0
PAY0001006,O001006,Wallet,Paid,175500.0
PAY0001007,O001007,Card,Paid,28000.0
PAY0001008,O001008,Cash on Delivery,Paid,36000.0
PAY0001009,O001009,Bank Transfer,Paid,185250.0
PAY0001010,O001010,Card,Paid,12350.0
PAY0001011,O001011,Card,Paid,54000.0
PAY0001012,O001012,Card,Paid,103075.0
PAY0001013,O001013,Wallet,Paid,40500.0
PAY0001014,O001014,Wallet,Paid,48000.0
PAY0001015,O001015,Wallet,Paid,72000.0
PAY0001016,O001016,Card,Paid,11400.0
PAY0001017,O001017,Cash on Delivery,Paid,18000.0
PAY0001018,O001018,Wallet,Paid,56000.0
PAY0001019,O001019,Bank Transfer,Paid,46550.0
PAY0001020,O001020,Card,Paid,50600.0
PAY0001021,O001021,Card,Paid,45900.0
PAY0001022,O001022,Card,Paid,154375.0
PAY0001023,O001023,Bank Transfer,Paid,12150.0
PAY0001024,O001024,Card,Paid,31700.0
PAY0001025,O001025,Card,Pending,25500.0
PAY0001026,O001026,Bank Transfer,Paid,19800.0
PAY0001027,O001027,Card,Paid,77700.0
PAY0001028,O001028,Card,Paid,12000.0
PAY0001029,O001029,Cash on Delivery,Paid,42700.0
PAY0001030,O001030,Bank Transfer,Paid,62700.0
PAY0001031,O001031,Cash on Delivery,Paid,44000.0
PAY0001032,O001032,Wallet,Paid,25500.0
PAY0001033,O001033,Bank Transfer,Paid,8500.0
PAY0001034,O001034,Card,Paid,23400.0
PAY0001035,O001035,Card,Paid,6500.0
PAY0001036,O001036,Card,Paid,37400.0
PAY0001037,O001037,Cash on Delivery,Paid,24000.0
PAY0001038,O001038,Cash on Delivery,Paid,9000.0
PAY0001039,O001039,Bank Transfer,Paid,19125.0
PAY0001040,O001040,Cash on Delivery,Paid,24000.0
PAY0001041,O001041,Card,Paid,7650.0
PAY0001042,O001042,Card,Paid,325650.0
PAY0001043,O001043,Cash on Delivery,Paid,28500.0
PAY0001044,O001044,Card,Paid,46800.0
PAY0001045,O001045,Card,Paid,44000.0
PAY0001046,O001046,Bank Transfer,Paid,13000.0
PAY0001047,O001047,Cash on Delivery,Paid,39600.0
PAY0001048,O001048,Cash on Delivery,Paid,24225.0
PAY0001049,O001049,Card,Paid,84000.0
PAY0001050,O001050,Wallet,Paid,45000.0
PAY0001051,O001051,Bank Transfer,Paid,20900.0
PAY0001052,O001052,Card,Pending,217750.0
PAY0001053,O001053,Card,Failed,57900.0
