order_id,customer_id,order_date,status,sales_channel,shipping_city
O000467,C0375,2026-03-21,Delivered,Mobile App,Lahore
O000468,C0543,2026-05-09,Delivered,Mobile App,Peshawar
O000469,C0349,2026-08-10,Delivered,Website,Multan
O000470,C0099,2026-08-26,Delivered,Mobile App,Multan
O000471,C0593,2026-02-25,Delivered,Website,Rawalpindi
O000472,C0347,2026-02-15,Delivered,Mobile App,Lahore
O000473,C0173,2026-06-21,Delivered,Website,Karachi
O000474,C0453,2026-03-15,Cancelled,Website,Multan
O000475,C0231,2026-02-18,Shipped,Mobile App,Karachi
O000476,C0223,2026-01-08,Delivered,Website,Lahore
O000477,C0504,2026-04-08,Delivered,Mobile App,Karachi
O000478,C0521,2026-04-06,Delivered,Website,Lahore
O000479,C0315,2026-05-17,Cancelled,Website,Karachi
O000480,C0224,2026-02-18,Delivered,Mobile App,Peshawar
O000481,C0518,2026-06-23,Delivered,Website,Lahore
O000482,C0104,2026-06-15,Delivered,Website,Lahore
O000483,C0449,2026-04-23,Delivered,Mobile App,Lahore
O000484,C0351,2026-02-14,Delivered,Website,Islamabad
O000485,C0513,2026-05-04,Delivered,Marketplace,Rawalpindi
O000486,C0253,2026-06-13,Delivered,Website,Multan
O000487,C0500,2026-04-01,Delivered,Marketplace,Peshawar
O000488,C0010,2026-03-06,Delivered,Mobile App,Lahore
O000489,C0455,2026-05-04,Delivered,Website,Peshawar
O000490,C0042,2026-03-28,Delivered,Mobile App,Lahore
O000491,C0386,2026-04-08,Cancelled,Mobile App,Islamabad
O000492,C0118,2026-03-26,Delivered,Mobile App,Islamabad
O000493,C0579,2026-03-15,Cancelled,Website,Lahore
O000494,C0462,2026-06-24,Delivered,Marketplace,Lahore
O000495,C0063,2026-04-22,Shipped,Mobile App,Rawalpindi
O000496,C0536,2026-04-24,Delivered,Marketplace,Karachi
O000497,C0152,2026-06-08,Delivered,Mobile App,Rawalpindi
O000498,C0328,2026-03-29,Delivered,Mobile App,Lahore
O000499,C0052,2026-01-25,Returned,Mobile App,Islamabad
O000500,C0064,2026-07-27,Cancelled,Mobile App,Peshawar
O000501,C0145,2026-01-14,Delivered,Marketplace,Karachi
O000502,C0321,2026-05-19,Delivered,Mobile App,Karachi
O000503,C0326,2026-03-06,Delivered,Website,Lahore
O000504,C0514,2026-02-21,Delivered,Mobile App,Karachi
O000505,C0100,2026-01-11,Delivered,Website,Karachi
O000506,C0450,2026-08-07,Delivered,Marketplace,Rawalpindi
O000507,C0004,2026-04-15,Delivered,Mobile App,Karachi
O000508,C0175,2026-03-25,Delivered,Mobile App,Islamabad
O000509,C0106,2026-06-30,Cancelled,Website,Karachi
O000510,C0075,2026-01-10,Delivered,Mobile App,Karachi
O000511,C0351,2026-05-18,Delivered,Website,Lahore
O000512,C0541,2026-05-01,Delivered,Mobile App,Multan
O000513,C0401,2026-05-15,Delivered,Mobile App,Lahore
O000514,C0513,2026-01-31,Delivered,Mobile App,Karachi
O000515,C0355,2026-08-20,Delivered,Website,Lahore
O000516,C0033,2026-02-27,Delivered,Mobile App,Lahore
O000517,C0208,2026-06-14,Delivered,Website,Islamabad
O000518,C0495,2026-07-01,Delivered,Marketplace,Karachi
O000519,C0027,2026-03-25,Delivered,Marketplace,Karachi
O000520,C0059,2026-02-01,Delivered,Mobile App,Lahore
O000521,C0501,2026-03-14,Delivered,Website,Islamabad
O000522,C0038,2026-07-16,Delivered,Website,Peshawar
O000523,C0576,2026-08-09,Delivered,Marketplace,Islamabad
O000524,C0456,2026-08-16,Delivered,Marketplace,Rawalpindi
O000525,C0400,2026-02-24,Delivered,Website,Lahore
O000526,C0322,2026-05-28,Delivered,Mobile App,Lahore
O000527,C0054,2026-02-06,Delivered,Website,Islamabad
O000528,C0249,2026-06-22,Delivered,Website,Karachi
O000529,C0485,2026-04-12,Delivered,Marketplace,Multan
O000530,C0543,2026-06-23,Delivered,Marketplace,Karachi
O000531,C0269,2026-06-16,Delivered,Marketplace,Islamabad
O000532,C0504,2026-08-30,Delivered,Website,Lahore
O000533,C0466,2026-04-29,Delivered,Mobile App,Peshawar
O000534,C0035,2026-03-24,Delivered,Marketplace,Karachi
O000535,C0373,2026-05-09,Delivered,Mobile App,Multan
O000536,C0370,2026-02-09,Delivered,Website,Karachi
O000537,C0326,2026-01-28,Delivered,Mobile App,Karachi
O000538,C0464,2026-05-07,Delivered,Website,Peshawar
O000539,C0534,2026-07-20,Delivered,Mobile App,Karachi
O000540,C0331,2026-05-10,Delivered,Marketplace,Islamabad
O000541,C0193,2026-07-10,Delivered,Website,Lahore
O000542,C0590,2026-02-13,Delivered,Website,Multan
O000543,C0579,2026-04-20,Delivered,Mobile App,Rawalpindi
O000544,C0412,2026-05-29,Shipped,Mobile App,Karachi
O000545,C0385,2026-03-26,Delivered,Website,Peshawar
O000546,C0063,2026-01-04,Delivered,Website,Karachi
O000547,C0241,2026-01-18,Delivered,Mobile App,Islamabad
O000548,C0119,2026-08-14,Delivered,Website,Rawalpindi
O000549,C0309,2026-05-28,Delivered,Mobile App,Rawalpindi
O000550,C0496,2026-03-06,Delivered,Mobile App,Islamabad
O000551,C0135,2026-03-04,Cancelled,Website,Peshawar
O000552,C0599,2026-01-10,Delivered,Mobile App,Lahore
O000553,C0078,2026-08-18,Delivered,Mobile App,Multan
O000554,C0060,2026-01-27,Delivered,Mobile App,Karachi
O000555,C0585,2026-07-04,Delivered,Mobile App,Lahore
O000556,C0061,2026-02-28,Delivered,Website,Rawalpindi
O000557,C0442,2026-03-23,Delivered,Website,Karachi
O000558,C0459,2026-03-08,Delivered,Mobile App,Lahore
O000559,C0199,2026-07-20,Delivered,Website,Rawalpindi
O000560,C0039,2026-01-08,Delivered,Website,Lahore
O000561,C0186,2026-03-27,Delivered,Website,Karachi
O000562,C0042,2026-03-09,Delivered,Mobile App,Karachi
O000563,C0404,2026-03-08,Delivered,Website,Karachi
O000564,C0534,2026-02-16,Cancelled,Marketplace,Karachi
O000565,C0599,2026-08-10,Delivered,Mobile App,Karachi
O000566,C0481,2026-04-03,Delivered,Website,Peshawar
O000567,C0465,2026-04-12,Returned,Mobile App,Karachi
O000568,C0529,2026-04-04,Delivered,Website,Peshawar
O000569,C0462,2026-08-27,Cancelled,Marketplace,Multan
O000570,C0391,2026-03-24,Delivered,Marketplace,Karachi
O000571,C0598,2026-03-25,Delivered,Mobile App,Multan
O000572,C0194,2026-03-21,Delivered,Mobile App,Karachi
O000573,C0248,2026-03-21,Delivered,Marketplace,Islamabad
O000574,C0544,2026-01-22,Delivered,Mobile App,Multan
O000575,C0187,2026-05-27,Delivered,Marketplace,Peshawar
O000576,C0180,2026-01-07,Delivered,Website,Karachi
O000577,C0092,2026-02-24,Delivered,Marketplace,Karachi
O000578,C0166,2026-02-19,Delivered,Mobile App,Karachi
O000579,C0357,2026-03-12,Delivered,Website,Multan
O000580,C0532,2026-07-03,Delivered,Marketplace,Karachi
O000581,C0082,2026-05-26,Cancelled,Mobile App,Lahore
O000582,C0409,2026-08-29,Delivered,Marketplace,Karachi
O000583,C0460,2026-03-27,Delivered,Website,Lahore
O000584,C0538,2026-08-14,Delivered,Mobile App,Lahore
O000585,C0451,2026-01-11,Delivered,Mobile App,Karachi
O000586,C0094,2026-05-03,Delivered,Website,Islamabad
O000587,C0294,2026-07-14,Cancelled,Mobile App,Lahore
O000588,C0572,2026-05-10,Delivered,Mobile App,Lahore
O000589,C0546,2026-08-15,Delivered,Website,Lahore
O000590,C0368,2026-03-18,Cancelled,Mobile App,Lahore
O000591,C0578,2026-01-09,Delivered,Website,Rawalpindi
O000592,C0401,2026-07-08,Delivered,Mobile App,Lahore
O000593,C0039,2026-01-17,Delivered,Marketplace,Lahore
O000594,C0549,2026-07-05,Delivered,Mobile App,Karachi
O000595,C0101,2026-06-28,Delivered,Mobile App,Karachi
O000596,C0229,2026-07-25,Delivered,Website,Peshawar
O000597,C0143,2026-04-27,Delivered,Website,Peshawar
O000598,C0432,2026-08-06,Delivered,Marketplace,Karachi
O000599,C0018,2026-02-11,Delivered,Website,Lahore
O000600,C0385,2026-04-16,Delivered,Website,Lahore
O000601,C0519,2026-01-30,Shipped,Website,Islamabad
O000602,C0473,2026-07-06,Delivered,Mobile App,Karachi
O000603,C0185,2026-06-23,Shipped,Mobile App,Multan
O000604,C0539,2026-07-15,Delivered,Website,Karachi
O000605,C0218,2026-07-05,Delivered,Website,Multan
O000606,C0409,2026-03-16,Delivered,Website,Karachi
O000607,C0305,2026-01-17,Delivered,Website,Karachi
O000608,C0041,2026-08-14,Delivered,Website,Karachi
O000609,C0002,2026-04-30,Shipped,Mobile App,Karachi
O000610,C0110,2026-01-23,Delivered,Mobile App,Multan
O000611,C0561,2026-08-14,Delivered,Website,Lahore
O000612,C0573,2026-08-30,Delivered,Mobile App,Karachi
O000613,C0247,2026-04-19,Shipped,Mobile App,Multan
O000614,C0582,2026-07-07,Delivered,Website,Karachi
O000615,C0030,2026-01-09,Delivered,Website,Karachi
O000616,C0581,2026-01-23,Delivered,Mobile App,Karachi
O000617,C0139,2026-03-09,Cancelled,Website,Lahore
O000618,C0023,2026-06-09,Delivered,Mobile App,Multan
O000619,C0455,2026-02-02,Delivered,Mobile App,Karachi
O000620,C0230,2026-01-09,Delivered,Marketplace,Rawalpindi
O000621,C0176,2026-06-12,Delivered,Website,Karachi
O000622,C0456,2026-07-07,Delivered,Website,Karachi
O000623,C0200,2026-06-29,Delivered,Marketplace,Rawalpindi
O000624,C0452,2026-07-14,Delivered,Website,Rawalpindi
O000625,C0118,2026-07-15,Cancelled,Website,Lahore
O000626,C0052,2026-05-27,Returned,Mobile App,Karachi
O000627,C0195,2026-05-07,Cancelled,Website,Karachi
O000628,C0366,2026-07-28,Shipped,Mobile App,Rawalpindi
O000629,C0135,2026-03-26,Delivered,Marketplace,Islamabad
O000630,C0086,2026-01-24,Cancelled,Mobile App,Lahore
O000631,C0450,2026-07-02,Cancelled,Website,Karachi
O000632,C0296,2026-03-09,Delivered,Marketplace,Rawalpindi
O000633,C0259,2026-08-26,Delivered,Mobile App,Karachi
O000634,C0144,2026-04-11,Delivered,Website,Islamabad
O000635,C0011,2026-07-26,Delivered,Mobile App,Islamabad
O000636,C0032,2026-01-11,Delivered,Website,Karachi
O000637,C0409,2026-06-10,Delivered,Website,Lahore
O000638,C0049,2026-04-19,Delivered,Mobile App,Lahore
O000639,C0149,2026-04-23,Delivered,Website,Islamabad
O000640,C0547,2026-03-06,Delivered,Website,Multan
O000641,C0207,2026-08-25,Cancelled,Mobile App,Lahore
O000642,C0447,2026-04-06,Delivered,Website,Karachi
O000643,C0206,2026-07-26,Delivered,Mobile App,Karachi
O000644,C0560,2026-04-14,Delivered,Website,Islamabad
O000645,C0494,2026-01-12,Shipped,Mobile App,Karachi
O000646,C0282,2026-08-02,Shipped,Marketplace,Rawalpindi
O000647,C0411,2026-02-14,Delivered,Website,Karachi
O000648,C0248,2026-03-07,Delivered,Mobile App,Karachi
O000649,C0567,2026-07-29,Delivered,Website,Karachi
O000650,C0216,2026-08-06,Delivered,Website,Peshawar
O000651,C0502,2026-08-11,Delivered,Website,Islamabad
O000652,C0370,2026-04-14,Delivered,Website,Lahore
O000653,C0387,2026-07-03,Delivered,Website,Karachi
O000654,C0211,2026-03-21,Delivered,Mobile App,Multan
O000655,C0500,2026-06-29,Delivered,Mobile App,Multan
O000656,C0448,2026-05-03,Delivered,Marketplace,Lahore
O000657,C0490,2026-01-13,Delivered,Marketplace,Rawalpindi
O000658,C0481,2026-04-12,Delivered,Website,Multan
O000659,C0095,2026-04-24,Delivered,Website,Karachi
O000660,C0526,2026-03-04,Delivered,Website,Karachi
O000661,C0506,2026-04-01,Returned,Mobile App,Lahore
O000662,C0146,2026-05-03,Delivered,Marketplace,Lahore
O000663,C0589,2026-01-13,Delivered,Website,Rawalpindi
O000664,C0317,2026-02-06,Delivered,Website,Lahore
O000665,C0194,2026-07-06,Delivered,Website,Karachi
O000666,C0135,2026-03-27,Cancelled,Marketplace,Lahore
O000667,C0219,2026-05-28,Delivered,Website,Islamabad
O000668,C0023,2026-05-18,Delivered,Mobile App,Karachi
O000669,C0415,2026-05-14,Delivered,Website,Karachi
O000670,C0425,2026-04-11,Delivered,Website,Karachi
O000671,C0401,2026-04-28,Shipped,Website,Peshawar
O000672,C0330,2026-07-20,Delivered,Mobile App,Karachi
O000673,C0218,2026-08-23,Delivered,Mobile App,Karachi
O000674,C0435,2026-03-04,Delivered,Website,Rawalpindi
O000675,C0523,2026-06-12,Delivered,Website,Karachi
O000676,C0053,2026-08-24,Delivered,Website,Islamabad
O000677,C0230,2026-01-02,Shipped,Website,Lahore
O000678,C0598,2026-07-10,Delivered,Website,Peshawar
O000679,C0518,2026-05-01,Delivered,Website,Karachi
O000680,C0597,2026-08-24,Returned,Mobile App,Karachi
O000681,C0110,2026-05-21,Delivered,Mobile App,Karachi
O000682,C0279,2026-07-23,Delivered,Mobile App,Multan
O000683,C0079,2026-02-10,Delivered,Mobile App,Peshawar
O000684,C0520,2026-02-04,Delivered,Marketplace,Karachi
O000685,C0312,2026-08-14,Delivered,Marketplace,Karachi
O000686,C0147,2026-05-08,Delivered,Website,Karachi
O000687,C0055,2026-05-16,Delivered,Website,Karachi
O000688,C0443,2026-02-11,Cancelled,Website,Karachi
O000689,C0488,2026-02-25,Delivered,Marketplace,Multan
O000690,C0528,2026-07-18,Delivered,Website,Karachi
O000691,C0583,2026-03-15,Returned,Website,Multan
O000692,C0489,2026-05-22,Delivered,Mobile App,Karachi
O000693,C0472,2026-03-18,Delivered,Mobile App,Peshawar
O000694,C0488,2026-03-06,Delivered,Mobile App,Lahore
O000695,C0600,2026-02-10,Delivered,Mobile App,Karachi
O000696,C0278,2026-08-14,Delivered,Mobile App,Peshawar
O000697,C0456,2026-08-17,Delivered,Marketplace,Karachi
O000698,C0492,2026-01-28,Delivered,Website,Peshawar
O000699,C0070,2026-03-27,Delivered,Marketplace,Rawalpindi
O000700,C0415,2026-05-18,Delivered,Mobile App,Multan
O000701,C0204,2026-04-04,Delivered,Website,Peshawar
O000702,C0080,2026-06-25,Delivered,Marketplace,Karachi
O000703,C0103,2026-03-05,Delivered,Marketplace,Lahore
O000704,C0069,2026-01-15,Delivered,Mobile App,Rawalpindi
O000705,C0539,2026-03-23,Delivered,Marketplace,Karachi
O000706,C0464,2026-05-26,Shipped,Website,Lahore
O000707,C0062,2026-02-13,Delivered,Website,Karachi
O000708,C0376,2026-07-18,Delivered,Website,Islamabad
O000709,C0397,2026-01-03,Cancelled,Marketplace,Karachi
O000710,C0312,2026-01-17,Shipped,Mobile App,Karachi
O000711,C0364,2026-05-04,Delivered,Marketplace,Multan
O000712,C0545,2026-05-05,Delivered,Mobile App,Peshawar
O000713,C0312,2026-03-13,Delivered,Mobile App,Karachi
O000714,C0396,2026-03-04,Delivered,Website,Karachi
O000715,C0343,2026-01-17,Delivered,Website,Rawalpindi
O000716,C0238,2026-06-11,Delivered,Website,Karachi
O000717,C0535,2026-04-03,Delivered,Mobile App,Islamabad
O000718,C0249,2026-01-29,Delivered,Website,Rawalpindi
O000719,C0480,2026-04-08,Shipped,Marketplace,Karachi
O000720,C0364,2026-08-16,Delivered,Mobile App,Karachi
O000721,C0411,2026-03-05,Delivered,Website,Karachi
O000722,C0457,2026-08-06,Delivered,Marketplace,Karachi
O000723,C0442,2026-03-04,Delivered,Mobile App,Islamabad
O000724,C0339,2026-02-15,Delivered,Mobile App,Karachi
O000725,C0370,2026-03-05,Delivered,Website,Multan
O000726,C0306,2026-03-20,Delivered,Website,Rawalpindi
O000727,C0204,2026-01-30,Delivered,Website,Karachi
O000728,C0437,2026-05-23,Delivered,Mobile App,Lahore
O000729,C0528,2026-03-23,Delivered,Mobile App,Lahore
O000730,C0424,2026-06-24,Delivered,Marketplace,Lahore
O000731,C0464,2026-04-30,Delivered,Marketplace,Lahore
O000732,C0499,2026-04-18,Delivered,Website,Karachi
O000733,C0221,2026-04-25,Delivered,Marketplace,Karachi
O000734,C0038,2026-02-07,Delivered,Website,Karachi
O000735,C0203,2026-06-23,Delivered,Website,Karachi
O000736,C0453,2026-01-26,Delivered,Mobile App,Islamabad
O000737,C0490,2026-06-25,Delivered,Marketplace,Multan
O000738,C0309,2026-08-31,Delivered,Marketplace,Islamabad
O000739,C0468,2026-07-05,Delivered,Mobile App,Multan
O000740,C0045,2026-04-21,Delivered,Website,Islamabad
O000741,C0387,2026-03-18,Delivered,Website,Karachi
O000742,C0408,2026-08-01,Delivered,Website,Peshawar
O000743,C0305,2026-03-04,Delivered,Mobile App,Karachi
O000744,C0430,2026-04-28,Delivered,Mobile App,Karachi
O000745,C0295,2026-07-07,Delivered,Website,Multan
O000746,C0315,2026-08-13,Delivered,Website,Islamabad
O000747,C0363,2026-08-12,Delivered,Mobile App,Multan
O000748,C0477,2026-01-22,Shipped,Mobile App,Karachi
O000749,C0150,2026-08-07,Delivered,Website,Rawalpindi
O000750,C0181,2026-01-28,Delivered,Website,Karachi
O000751,C0252,2026-05-23,Delivered,Mobile App,Karachi
O000752,C0122,2026-08-14,Delivered,Mobile App,Multan
O000753,C0201,2026-06-09,Delivered,Website,Lahore
O000754,C0211,2026-08-19,Delivered,Website,Islamabad
O000755,C0189,2026-03-25,Delivered,Marketplace,Multan
O000756,C0247,2026-03-18,Delivered,Mobile App,Peshawar
O000757,C0303,2026-03-21,Delivered,Website,Karachi
O000758,C0418,2026-03-28,Delivered,Mobile App,Karachi
O000759,C0182,2026-06-15,Delivered,Mobile App,Multan
O000760,C0508,2026-04-20,Delivered,Website,Lahore
O000761,C0288,2026-06-29,Delivered,Website,Lahore
O000762,C0433,2026-04-12,Delivered,Marketplace,Karachi
O000763,C0069,2026-03-16,Delivered,Mobile App,Karachi
O000764,C0105,2026-02-16,Shipped,Website,Multan
O000765,C0273,2026-05-14,Delivered,Mobile App,Lahore
O000766,C0220,2026-08-07,Delivered,Website,Rawalpindi
O000767,C0298,2026-07-28,Delivered,Mobile App,Karachi
O000768,C0096,2026-03-03,Delivered,Website,Karachi
O000769,C0285,2026-04-27,Delivered,Website,Lahore
O000770,C0413,2026-06-21,Delivered,Website,Peshawar
O000771,C0438,2026-05-29,Delivered,Marketplace,Karachi
O000772,C0149,2026-01-17,Delivered,Mobile App,Karachi
O000773,C0207,2026-05-24,Cancelled,Mobile App,Lahore
O000774,C0316,2026-01-10,Delivered,Website,Karachi
O000775,C0311,2026-01-29,Delivered,Mobile App,Lahore
O000776,C0476,2026-06-08,Delivered,Mobile App,Lahore
O000777,C0235,2026-01-25,Delivered,Mobile App,Karachi
O000778,C0403,2026-03-24,Shipped,Website,Islamabad
O000779,C0531,2026-05-23,Delivered,Mobile App,Karachi
O000780,C0180,2026-06-09,Cancelled,Website,Rawalpindi
O000781,C0494,2026-04-19,Delivered,Website,Peshawar
O000782,C0200,2026-01-23,Delivered,Mobile App,Peshawar
O000783,C0201,2026-07-14,Delivered,Website,Islamabad
O000784,C0393,2026-08-19,Delivered,Website,Lahore
O000785,C0374,2026-08-04,Shipped,Marketplace,Karachi
O000786,C0330,2026-07-01,Delivered,Website,Lahore
O000787,C0139,2026-04-08,Delivered,Mobile App,Karachi
O000788,C0058,2026-08-01,Delivered,Mobile App,Rawalpindi
O000789,C0546,2026-04-29,Delivered,Mobile App,Karachi
O000790,C0525,2026-02-03,Delivered,Website,Lahore
O000791,C0533,2026-07-26,Delivered,Mobile App,Lahore
O000792,C0308,2026-03-19,Delivered,Mobile App,Islamabad
O000793,C0531,2026-08-17,Shipped,Website,Karachi
O000794,C0285,2026-03-31,Delivered,Mobile App,Lahore
O000795,C0046,2026-07-31,Delivered,Marketplace,Islamabad
O000796,C0120,2026-05-11,Delivered,Website,Multan
O000797,C0164,2026-04-24,Shipped,Website,Islamabad
O000798,C0227,2026-03-14,Cancelled,Mobile App,Karachi
O000799,C0564,2026-07-23,Delivered,Website,Peshawar
O000800,C0200,2026-01-15,Delivered,Mobile App,Karachi
O000801,C0368,2026-04-24,Delivered,Website,Karachi
O000802,C0163,2026-03-31,Delivered,Website,Karachi
O000803,C0386,2026-05-13,Delivered,Mobile App,Lahore
O000804,C0341,2026-03-03,Delivered,Marketplace,Islamabad
O000805,C0091,2026-06-11,Delivered,Website,Lahore
O000806,C0278,2026-04-04,Delivered,Marketplace,Peshawar
O000807,C0064,2026-02-15,Delivered,Website,Lahore
O000808,C0534,2026-02-17,Delivered,Website,Karachi
O000809,C0423,2026-06-19,Delivered,Mobile App,Lahore
O000810,C0565,2026-03-05,Delivered,Website,Rawalpindi
O000811,C0526,2026-03-16,Delivered,Mobile App,Lahore
O000812,C0132,2026-06-02,Delivered,Website,Lahore
O000813,C0425,2026-03-22,Delivered,Mobile App,Lahore
O000814,C0061,2026-04-05,Delivered,Website,Lahore
O000815,C0577,2026-03-01,Delivered,Mobile App,Karachi
O000816,C0472,2026-03-25,Delivered,Marketplace,Peshawar
O000817,C0409,2026-06-18,Delivered,Website,Karachi
O000818,C0597,2026-05-10,Delivered,Website,Karachi
O000819,C0509,2026-08-31,Delivered,Marketplace,Rawalpindi
O000820,C0519,2026-07-07,Delivered,Website,Peshawar
O000821,C0061,2026-01-05,Delivered,Mobile App,Islamabad
O000822,C0015,2026-04-03,Cancelled,Mobile App,Lahore
O000823,C0577,2026-03-12,Delivered,Marketplace,Multan
O000824,C0151,2026-05-23,Delivered,Website,Lahore
O000825,C0256,2026-03-06,Delivered,Website,Lahore
O000826,C0027,2026-08-23,Delivered,Website,Islamabad
O000827,C0374,2026-03-14,Delivered,Website,Lahore
O000828,C0493,2026-05-07,Cancelled,Website,Lahore
O000829,C0506,2026-01-30,Delivered,Marketplace,Multan
O000830,C0349,2026-08-10,Delivered,Website,Karachi
O000831,C0397,2026-08-10,Delivered,Website,Karachi
O000832,C0309,2026-07-12,Delivered,Website,Lahore
O000833,C0268,2026-03-27,Delivered,Website,Lahore
O000834,C0333,2026-01-15,Delivered,Mobile App,Rawalpindi
O000835,C0562,2026-06-22,Delivered,Website,Multan
O000836,C0152,2026-04-15,Shipped,Mobile App,Islamabad
O000837,C0283,2026-08-29,Delivered,Mobile App,Multan
O000838,C0361,2026-06-19,Delivered,Website,Karachi
O000839,C0343,2026-05-11,Delivered,Mobile App,Karachi
O000840,C0019,2026-08-28,Delivered,Website,Karachi
O000841,C0173,2026-07-14,Delivered,Website,Rawalpindi
O000842,C0388,2026-04-22,Delivered,Marketplace,Karachi
O000843,C0417,2026-01-05,Delivered,Marketplace,Karachi
O000844,C0441,2026-01-23,Shipped,Website,Lahore
O000845,C0595,2026-04-18,Delivered,Mobile App,Karachi
O000846,C0404,2026-05-17,Delivered,Website,Islamabad
O000847,C0348,2026-01-08,Delivered,Mobile App,Multan
O000848,C0200,2026-01-31,Cancelled,Mobile App,Karachi
O000849,C0223,2026-06-21,Delivered,Website,Lahore
O000850,C0496,2026-07-02,Delivered,Marketplace,Karachi
O000851,C0282,2026-01-08,Delivered,Mobile App,Karachi
